schemaVersion,itemId,unitSemanticKind,unitLabel,unitDescription,nominalVolumeMilliLiters,packageTareGrams,tareDisposition,containerItemId,primaryMaterialId,derivationKind,beforeMassGrams,proposedAfterMassGrams,deltaGrams,haulClass,minimumUnitsFor6Kg,maximumUnitsFor11Kg,maxStack,massBalanceSourceId,reviewStatus,assetApplied
v27.mass.explicit-semantic.1,component:dreamweave-rune-lining,SmallComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,1350,1350,0,Ordinary,5,8,50,mass:semantic-authority:component:dreamweave-rune-lining:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:engineering-drawing,BlueprintOrRecord,1 engineering document,One complete authored engineering drawing or factory-installation plan consumed as a physical project document.,0,0,None,,,RecipeMassBalance,900,900,0,Ordinary,7,12,50,mass:semantic-authority:component:engineering-drawing:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:factory-installation-plan,BlueprintOrRecord,1 engineering document,One complete authored engineering drawing or factory-installation plan consumed as a physical project document.,0,0,None,,,RecipeMassBalance,1150,1150,0,Ordinary,6,9,50,mass:semantic-authority:component:factory-installation-plan:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:golem-core-case,LargeComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,2550,2550,0,Ordinary,3,4,50,mass:semantic-authority:component:golem-core-case:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:growth-frame,LargeComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,3050,3050,0,Ordinary,2,3,50,mass:semantic-authority:component:growth-frame:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:insulated-wiring,LargeComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,2500,2500,0,Ordinary,3,4,50,mass:semantic-authority:component:insulated-wiring:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:lead-counterweight,LargeComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,2100,2100,0,Ordinary,3,5,50,mass:semantic-authority:component:lead-counterweight:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:machine-parts,LargeComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,2100,2100,0,Ordinary,3,5,50,mass:semantic-authority:component:machine-parts:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:mana-shield-plate,LargeComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,2350,2350,0,Ordinary,3,4,50,mass:semantic-authority:component:mana-shield-plate:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:material-test-coupon,LargeComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,2350,2350,0,Ordinary,3,4,50,mass:semantic-authority:component:material-test-coupon:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:paper-paste,SmallComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,1100,1100,0,Ordinary,6,10,50,mass:semantic-authority:component:paper-paste:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:powered-armor-joint,LargeComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,2350,2350,0,Ordinary,3,4,50,mass:semantic-authority:component:powered-armor-joint:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:precision-optics,LargeComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,2350,2350,0,Ordinary,3,4,50,mass:semantic-authority:component:precision-optics:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:precision-parts,LargeComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,2150,2150,0,Ordinary,3,5,50,mass:semantic-authority:component:precision-parts:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:price-board,SmallComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,1800,1800,0,Ordinary,4,6,50,mass:semantic-authority:component:price-board:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:prototype-package,SmallComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,1100,1100,0,Ordinary,6,10,50,mass:semantic-authority:component:prototype-package:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:reclaimed-water-filter,SmallComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,1150,1150,0,Ordinary,6,9,50,mass:semantic-authority:component:reclaimed-water-filter:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:room-partition-kit,SmallComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,1950,1950,0,Ordinary,4,5,50,mass:semantic-authority:component:room-partition-kit:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:rune-bus-coupler,SmallComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,1200,1200,0,Ordinary,5,9,50,mass:semantic-authority:component:rune-bus-coupler:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:rune-conductor,LargeComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,2400,2400,0,Ordinary,3,4,50,mass:semantic-authority:component:rune-conductor:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:rune-control-panel,SmallComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,1200,1200,0,Ordinary,5,9,50,mass:semantic-authority:component:rune-control-panel:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:rune-leather-lining,SmallComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,1350,1350,0,Ordinary,5,8,50,mass:semantic-authority:component:rune-leather-lining:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:rune-leather-strap,SmallComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,1350,1350,0,Ordinary,5,8,50,mass:semantic-authority:component:rune-leather-strap:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:rune-purification-crystal,SmallComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,1200,1200,0,Ordinary,5,9,50,mass:semantic-authority:component:rune-purification-crystal:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:rune-tuning-shield,LargeComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,2550,2550,0,Ordinary,3,4,50,mass:semantic-authority:component:rune-tuning-shield:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:sealed-seasonal-container,SmallComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,1800,1800,0,Ordinary,4,6,50,mass:semantic-authority:component:sealed-seasonal-container:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:siege-counterweight,LargeComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,2350,2350,0,Ordinary,3,4,50,mass:semantic-authority:component:siege-counterweight:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:siege-reinforcement-kit,LargeComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,2350,2350,0,Ordinary,3,4,50,mass:semantic-authority:component:siege-reinforcement-kit:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:stock-sensor-panel,LargeComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,2350,2350,0,Ordinary,3,4,50,mass:semantic-authority:component:stock-sensor-panel:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:temporal-stasis-seal,LargeComponent,1 temporal-stasis seal component,One complete authored temporal-stasis seal component consumed or installed as a solid physical BOM unit without separable package tare.,0,0,None,,,RecipeMassBalance,2650,2650,0,Ordinary,3,4,50,mass:semantic-authority:component:temporal-stasis-seal:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:textile-hardener,SmallComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,1100,1100,0,Ordinary,6,10,50,mass:semantic-authority:component:textile-hardener:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,component:waterwheel-drive-shaft,LargeComponent,1 manufactured component or subassembly,"One complete authored manufactured component, installation subassembly, liner, panel, filter, container, or reinforcement kit consumed by an exact BOM line.",0,0,None,,,RecipeMassBalance,3150,3150,0,Ordinary,2,3,50,mass:semantic-authority:component:waterwheel-drive-shaft:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,container:medical-vial,SmallComponent,1 reusable medical vial,One 30-gram forged iron vial that remains physical packaging through medicine production and returns after terminal use.,30,0,None,,mass-material:medical-vial-iron,RecipeMassBalance,30,30,0,MicroUrgent,200,366,300,mass:recipe:medical-vial:v1,reviewed-audit-only,false
v27.mass.explicit-semantic.1,craft:bone-charm,OtherExplicitPhysicalUnit,1 complete solid craft item,"One complete authored solid charm, candle, ritual banner, ornament, or soap item; liquid coatings, poisons, balms, and reagents remain deferred for packaging review.",0,0,None,,,RecipeMassBalance,200,200,0,Ordinary,30,55,40,mass:semantic-authority:craft:bone-charm:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,craft:candle,OtherExplicitPhysicalUnit,1 complete solid craft item,"One complete authored solid charm, candle, ritual banner, ornament, or soap item; liquid coatings, poisons, balms, and reagents remain deferred for packaging review.",0,0,None,,,RecipeMassBalance,200,200,0,Ordinary,30,55,50,mass:semantic-authority:craft:candle:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,craft:dreamweave-ritual-banner,OtherExplicitPhysicalUnit,1 complete solid craft item,"One complete authored solid charm, candle, ritual banner, ornament, or soap item; liquid coatings, poisons, balms, and reagents remain deferred for packaging review.",0,0,None,,,RecipeMassBalance,1350,1350,0,Ordinary,5,8,50,mass:semantic-authority:craft:dreamweave-ritual-banner:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,craft:fermented-vinegar,OtherExplicitPhysicalUnit,1 fermented-vinegar measure,One 400-gram fermented-vinegar measure transferred in reusable production vessels.,400,0,BulkInfrastructureNotInUnit,,mass-material:fermented-vinegar,RecipeMassBalance,400,400,0,MicroUrgent,15,27,50,mass:recipe:fermented-vinegar:v1,reviewed-audit-only,false
v27.mass.explicit-semantic.1,craft:gold-ornament,OtherExplicitPhysicalUnit,1 complete solid craft item,"One complete authored solid charm, candle, ritual banner, ornament, or soap item; liquid coatings, poisons, balms, and reagents remain deferred for packaging review.",0,0,None,,,RecipeMassBalance,400,400,0,Ordinary,15,27,20,mass:semantic-authority:craft:gold-ornament:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,craft:soap,OtherExplicitPhysicalUnit,1 complete solid craft item,"One complete authored solid charm, candle, ritual banner, ornament, or soap item; liquid coatings, poisons, balms, and reagents remain deferred for packaging review.",0,0,None,,,RecipeMassBalance,250,250,0,Ordinary,24,44,50,mass:semantic-authority:craft:soap:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,craft:stone-ornament,OtherExplicitPhysicalUnit,1 complete solid craft item,"One complete authored solid charm, candle, ritual banner, ornament, or soap item; liquid coatings, poisons, balms, and reagents remain deferred for packaging review.",0,0,None,,,RecipeMassBalance,1600,1600,0,Ordinary,4,6,30,mass:semantic-authority:craft:stone-ornament:v1,unit-reviewed-mass-provisional,false
v27.mass.explicit-semantic.1,drug:night-wine,LiquidPortion,1 night-wine serving,One 325-gram aged night-wine serving after explicit cask evaporation; reusable vessels are not item tare.,325,0,BulkInfrastructureNotInUnit,,mass-material:night-wine,RecipeMassBalance,325,325,0,MicroUrgent,19,33,40,mass:recipe:night-wine:v1,focused-applied,true
v27.mass.explicit-semantic.1,equipment-item:armor:articulated-plate,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,13000,13000,0,Heavy,1,0,1,mass:armor:articulated-plate:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:blacksteel-carapace,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,15000,15000,0,Heavy,1,0,1,mass:armor:blacksteel-carapace:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:blast-coat,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,7000,7000,0,IndividualEquipment,1,1,1,mass:armor:blast-coat:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:breastplate,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,9000,9000,0,IndividualEquipment,1,1,1,mass:armor:breastplate:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:brigandine,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,6200,6200,0,IndividualEquipment,1,1,1,mass:armor:brigandine:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:closed-plate-helm,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,3800,3800,0,IndividualEquipment,2,2,1,mass:armor:closed-plate-helm:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:cloth-hood,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,400,400,0,IndividualEquipment,15,27,1,mass:armor:cloth-hood:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:gambeson,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,3500,3500,0,IndividualEquipment,2,3,1,mass:armor:gambeson:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:hardened-leather-coat,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,4800,4800,0,IndividualEquipment,2,2,1,mass:armor:hardened-leather-coat:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:iron-helmet,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,2800,2800,0,IndividualEquipment,3,3,1,mass:armor:iron-helmet:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:jack-of-plates,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,5400,5400,0,IndividualEquipment,2,2,1,mass:armor:jack-of-plates:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:leather,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,4200,4200,0,IndividualEquipment,2,2,1,mass:armor:leather:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:leather-cap,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,800,800,0,IndividualEquipment,8,13,1,mass:armor:leather-cap:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:mail-coif,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,1600,1600,0,IndividualEquipment,4,6,1,mass:armor:mail-coif:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:mail-shirt,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,7500,7500,0,IndividualEquipment,1,1,1,mass:armor:mail-shirt:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:padded-hood,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,800,800,0,IndividualEquipment,8,13,1,mass:armor:padded-hood:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:powder-cuirass,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,8200,8200,0,IndividualEquipment,1,1,1,mass:armor:powder-cuirass:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:powered-harness,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,18000,18000,0,Heavy,1,0,1,mass:armor:powered-harness:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:rune-ward-mail,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,9000,9000,0,IndividualEquipment,1,1,1,mass:armor:rune-ward-mail:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:scale-coat,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,8200,8200,0,IndividualEquipment,1,1,1,mass:armor:scale-coat:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:armor:smoke-hood,ArmorPiece,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,1100,1100,0,IndividualEquipment,6,10,1,mass:armor:smoke-hood:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:shield:blacksteel,Shield,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,11000,11000,0,IndividualEquipment,1,1,1,mass:shield:blacksteel:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:shield:buckler,Shield,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,1800,1800,0,IndividualEquipment,4,6,1,mass:shield:buckler:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:shield:iron,Shield,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,6000,6000,0,IndividualEquipment,1,1,1,mass:shield:iron:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:shield:mana-buckler,Shield,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,2200,2200,0,IndividualEquipment,3,5,1,mass:shield:mana-buckler:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:shield:pavise,Shield,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,12000,12000,0,Heavy,1,0,1,mass:shield:pavise:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:shield:powered,Shield,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,13000,13000,0,Heavy,1,0,1,mass:shield:powered:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:shield:rune,Shield,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,6500,6500,0,IndividualEquipment,1,1,1,mass:shield:rune:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:shield:tower,Shield,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,10000,10000,0,IndividualEquipment,1,1,1,mass:shield:tower:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:shield:wood,Shield,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,3500,3500,0,IndividualEquipment,2,3,1,mass:shield:wood:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:weapon:arquebus,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,5600,5600,0,IndividualEquipment,2,1,1,mass:weapon:arquebus:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:weapon:blacksteel-poleaxe,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,6800,6800,0,IndividualEquipment,1,1,1,mass:weapon:blacksteel-poleaxe:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:weapon:composite-bow,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,1800,1800,0,IndividualEquipment,4,6,1,mass:weapon:composite-bow:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:weapon:crossbow,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,3800,3800,0,IndividualEquipment,2,2,1,mass:weapon:crossbow:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:weapon:dagger,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,700,700,0,IndividualEquipment,9,15,1,mass:weapon:dagger:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:weapon:estoc,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,2200,2200,0,IndividualEquipment,3,5,1,mass:weapon:estoc:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:weapon:falchion,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,1700,1700,0,IndividualEquipment,4,6,1,mass:weapon:falchion:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:weapon:greatsword,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,4600,4600,0,IndividualEquipment,2,2,1,mass:weapon:greatsword:authority:v1,authority-backed-mass-coherent,false
v27.mass.explicit-semantic.1,equipment-item:weapon:halberd,Weapon,1 complete combat equipment item,One complete authored combat-equipment item; attached modules and loaded ammunition are separate dynamic physical-mass components.,0,0,None,,,EquipmentShapeAndMaterial,4200,4200,0,IndividualEquipment,2,2,1,mass:weapon:halberd:authority:v1,authority-backed-mass-coherent,false
